INDEX_small,TAG_small,DATE_small,TIME,LATITUDE N/S_small,LONGITUDE E/W_small,HEIGHT_small,SPEED_small,HEADING_small,INDEX_boat,TAG_boat,DATE_boat,LATITUDE N/S_boat,LONGITUDE E/W_boat,HEIGHT_boat,SPEED_boat,HEADING_boat,INDEX_big,TAG_big,DATE_big,LATITUDE N/S_big,LONGITUDE E/W_big,HEIGHT_big,SPEED_big,HEADING_big,INDEX_totem,TAG_totem,DATE_totem,LATITUDE N/S_totem,LONGITUDE E/W_totem,HEIGHT_totem,SPEED_totem,HEADING_totem
NULL,NULL,NULL,111831,NULL,NULL,NULL,NULL,NULL,4834,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111832,NULL,NULL,NULL,NULL,NULL,4835,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111833,NULL,NULL,NULL,NULL,NULL,4836,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111834,NULL,NULL,NULL,NULL,NULL,4837,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111835,NULL,NULL,NULL,NULL,NULL,4838,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111836,NULL,NULL,NULL,NULL,NULL,4839,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111837,NULL,NULL,NULL,NULL,NULL,4840,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111838,NULL,NULL,NULL,NULL,NULL,4841,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111839,NULL,NULL,NULL,NULL,NULL,4842,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111840,NULL,NULL,NULL,NULL,NULL,4843,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111841,NULL,NULL,NULL,NULL,NULL,4844,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111842,NULL,NULL,NULL,NULL,NULL,4845,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111843,NULL,NULL,NULL,NULL,NULL,4846,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111844,NULL,NULL,NULL,NULL,NULL,4847,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111845,NULL,NULL,NULL,NULL,NULL,4848,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111846,NULL,NULL,NULL,NULL,NULL,4849,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111847,NULL,NULL,NULL,NULL,NULL,4850,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111848,NULL,NULL,NULL,NULL,NULL,4851,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111849,NULL,NULL,NULL,NULL,NULL,4852,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111850,NULL,NULL,NULL,NULL,NULL,4853,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111851,NULL,NULL,NULL,NULL,NULL,4854,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111852,NULL,NULL,NULL,NULL,NULL,4855,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111853,NULL,NULL,NULL,NULL,NULL,4856,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111854,NULL,NULL,NULL,NULL,NULL,4857,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111855,NULL,NULL,NULL,NULL,NULL,4858,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111856,NULL,NULL,NULL,NULL,NULL,4859,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111857,NULL,NULL,NULL,NULL,NULL,4860,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111858,NULL,NULL,NULL,NULL,NULL,4861,T,230605,36.8857480N,76.3168126W,4,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111859,NULL,NULL,NULL,NULL,NULL,4862,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111900,NULL,NULL,NULL,NULL,NULL,4863,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111901,NULL,NULL,NULL,NULL,NULL,4864,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111902,NULL,NULL,NULL,NULL,NULL,4865,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111903,NULL,NULL,NULL,NULL,NULL,4866,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111904,NULL,NULL,NULL,NULL,NULL,4867,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111905,NULL,NULL,NULL,NULL,NULL,4868,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111906,NULL,NULL,NULL,NULL,NULL,4869,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111907,NULL,NULL,NULL,NULL,NULL,4870,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111908,NULL,NULL,NULL,NULL,NULL,4871,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111909,NULL,NULL,NULL,NULL,NULL,4872,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111910,NULL,NULL,NULL,NULL,NULL,4873,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111911,NULL,NULL,NULL,NULL,NULL,4874,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111912,NULL,NULL,NULL,NULL,NULL,4875,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111913,NULL,NULL,NULL,NULL,NULL,4876,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111914,NULL,NULL,NULL,NULL,NULL,4877,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111915,NULL,NULL,NULL,NULL,NULL,4878,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111916,NULL,NULL,NULL,NULL,NULL,4879,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111917,NULL,NULL,NULL,NULL,NULL,4880,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111918,NULL,NULL,NULL,NULL,NULL,4881,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111919,NULL,NULL,NULL,NULL,NULL,4882,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111920,NULL,NULL,NULL,NULL,NULL,4883,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111921,NULL,NULL,NULL,NULL,NULL,4884,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111922,NULL,NULL,NULL,NULL,NULL,4885,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111923,NULL,NULL,NULL,NULL,NULL,4886,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111924,NULL,NULL,NULL,NULL,NULL,4887,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111925,NULL,NULL,NULL,NULL,NULL,4888,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111926,NULL,NULL,NULL,NULL,NULL,4889,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111927,NULL,NULL,NULL,NULL,NULL,4890,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111928,NULL,NULL,NULL,NULL,NULL,4891,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111929,NULL,NULL,NULL,NULL,NULL,4892,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111930,NULL,NULL,NULL,NULL,NULL,4893,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111931,NULL,NULL,NULL,NULL,NULL,4894,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111932,NULL,NULL,NULL,NULL,NULL,4895,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111933,NULL,NULL,NULL,NULL,NULL,4896,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111934,NULL,NULL,NULL,NULL,NULL,4897,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111935,NULL,NULL,NULL,NULL,NULL,4898,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111936,NULL,NULL,NULL,NULL,NULL,4899,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111937,NULL,NULL,NULL,NULL,NULL,4900,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111938,NULL,NULL,NULL,NULL,NULL,4901,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111939,NULL,NULL,NULL,NULL,NULL,4902,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111940,NULL,NULL,NULL,NULL,NULL,4903,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111941,NULL,NULL,NULL,NULL,NULL,4904,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111942,NULL,NULL,NULL,NULL,NULL,4905,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111943,NULL,NULL,NULL,NULL,NULL,4906,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111944,NULL,NULL,NULL,NULL,NULL,4907,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111945,NULL,NULL,NULL,NULL,NULL,4908,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111946,NULL,NULL,NULL,NULL,NULL,4909,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111947,NULL,NULL,NULL,NULL,NULL,4910,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111948,NULL,NULL,NULL,NULL,NULL,4911,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111949,NULL,NULL,NULL,NULL,NULL,4912,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111950,NULL,NULL,NULL,NULL,NULL,4913,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111951,NULL,NULL,NULL,NULL,NULL,4914,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111952,NULL,NULL,NULL,NULL,NULL,4915,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111953,NULL,NULL,NULL,NULL,NULL,4916,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111954,NULL,NULL,NULL,NULL,NULL,4917,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111955,NULL,NULL,NULL,NULL,NULL,4918,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111956,NULL,NULL,NULL,NULL,NULL,4919,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111957,NULL,NULL,NULL,NULL,NULL,4920,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111958,NULL,NULL,NULL,NULL,NULL,4921,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,111959,NULL,NULL,NULL,NULL,NULL,4922,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112000,NULL,NULL,NULL,NULL,NULL,4923,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112001,NULL,NULL,NULL,NULL,NULL,4924,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112002,NULL,NULL,NULL,NULL,NULL,4925,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112003,NULL,NULL,NULL,NULL,NULL,4926,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112004,NULL,NULL,NULL,NULL,NULL,4927,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112005,NULL,NULL,NULL,NULL,NULL,4928,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112006,NULL,NULL,NULL,NULL,NULL,4929,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112007,NULL,NULL,NULL,NULL,NULL,4930,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112008,NULL,NULL,NULL,NULL,NULL,4931,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112009,NULL,NULL,NULL,NULL,NULL,4932,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112010,NULL,NULL,NULL,NULL,NULL,4933,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112011,NULL,NULL,NULL,NULL,NULL,4934,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112012,NULL,NULL,NULL,NULL,NULL,4935,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112013,NULL,NULL,NULL,NULL,NULL,4936,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112014,NULL,NULL,NULL,NULL,NULL,4937,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112015,NULL,NULL,NULL,NULL,NULL,4938,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112016,NULL,NULL,NULL,NULL,NULL,4939,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,112017,NULL,NULL,NULL,NULL,NULL,4940,T,230605,36.8857480N,76.3168126W,4,0,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
